stop_id,lat,long,count
7129,41.039166,-73.597268,77
7130,41.037069,-73.601405,77
7131,41.036574,-73.606436,77
7132,41.037039,-73.612089,77
7134,41.036979,-73.617556,77
7137,41.034181,-73.623735,77
714,41.787336,-72.601706,13
7144,41.029130,-73.624422,77
7145,41.026829,-73.624000,77
7146,41.024683,-73.624348,77
7147,41.023363,-73.624045,77
7148,41.022078,-73.623779,77
7149,41.021762,-73.625897,81
715,41.787565,-72.600106,13
7152,41.025007,-73.629650,32
7154,41.027161,-73.630849,32
7155,41.025497,-73.634127,32
7157,41.021435,-73.640794,32
7159,41.020072,-73.643068,32
716,41.786374,-72.614106,17
7160,41.018429,-73.645854,32
7162,41.016893,-73.648582,32
7163,41.014817,-73.652010,32
7164,41.013283,-73.654425,32
7166,41.021509,-73.632008,45
7169,41.020435,-73.637930,45
717,41.787134,-72.614492,17
7171,41.018912,-73.638763,45
7172,41.017296,-73.640004,45
7174,41.015062,-73.641572,45
7175,41.012992,-73.642771,45
7176,41.011493,-73.643893,45
7177,41.004156,-73.648818,45
7178,41.003239,-73.652450,45
7179,41.002962,-73.653873,45
7180,41.002878,-73.655802,45
7182,41.003690,-73.657321,45
7186,41.010189,-73.656343,32
7187,41.007895,-73.657563,32
7188,41.005336,-73.659546,32
719,41.789694,-72.616471,17
7190,41.003385,-73.660170,45
7191,41.000268,-73.663010,45
7192,41.002770,-73.661385,31
7194,41.005778,-73.658964,31
7195,41.007501,-73.657666,31
7196,41.010056,-73.656138,31
72,41.730956,-72.790118,173
720,41.790418,-72.616566,17
7200,41.003537,-73.657452,46
7202,41.012540,-73.654668,31
7203,41.014584,-73.652007,31
7204,41.016426,-73.648996,31
7205,41.018810,-73.644840,31
7206,41.020066,-73.642697,31
7208,41.021771,-73.639983,31
7210,41.025472,-73.633803,31
7211,41.026974,-73.630775,31
7212,41.027875,-73.629503,31
7213,41.024817,-73.630080,31
7215,41.003537,-73.649170,46
7216,41.003051,-73.652484,46
7217,41.002792,-73.653895,46
7218,41.002668,-73.655068,46
7219,41.011225,-73.643913,46
7220,41.012993,-73.642495,46
7221,41.014642,-73.641591,46
7223,41.017307,-73.639740,46
7224,41.018949,-73.638500,46
7226,41.020589,-73.637632,46
7229,41.020916,-73.634003,46
723,41.791347,-72.611376,17
7230,41.021395,-73.631683,46
7232,41.021593,-73.625799,77
7233,41.022142,-73.623564,77
7234,41.023730,-73.623905,77
7235,41.024997,-73.624147,77
7242,41.026982,-73.623738,77
7243,41.028909,-73.624095,77
7244,41.030290,-73.624663,77
7245,41.031920,-73.625364,77
7246,41.032771,-73.624906,77
7247,41.034389,-73.623258,77
7249,41.036828,-73.617362,77
725,41.791012,-72.608566,17
7250,41.036914,-73.613574,77
7252,41.036746,-73.606030,77
7255,41.037089,-73.600974,77
7257,41.039015,-73.597158,77
7258,41.041954,-73.591122,77
7259,41.041044,-73.586496,77
726,41.790652,-72.606919,17
7260,41.040939,-73.583053,77
7262,41.042972,-73.574549,89
7263,41.041441,-73.579713,77
7264,41.048310,-73.565851,89
7266,41.046167,-73.570374,89
7267,41.044647,-73.572181,89
7268,41.048658,-73.564284,89
7269,41.048608,-73.560686,89
727,41.790066,-72.604291,17
7270,41.048336,-73.558152,89
7271,41.048169,-73.556088,89
7273,41.048108,-73.552706,89
7274,41.048725,-73.551105,89
7276,41.049286,-73.549827,89
7277,41.050264,-73.547463,89
728,41.789661,-72.602486,17
7281,41.061177,-73.536407,2
7282,41.073032,-73.550310,18
7283,41.073735,-73.550785,18
7286,41.079078,-73.553515,18
7287,41.082932,-73.554298,18
7288,41.084933,-73.555843,18
7289,41.089154,-73.559714,13
729,41.788888,-72.600162,17
7290,41.093899,-73.562415,13
7295,41.095884,-73.563587,13
7296,41.099504,-73.564597,13
7297,41.101271,-73.564892,13
7298,41.104510,-73.566942,13
7299,41.107552,-73.569170,13
73,41.766748,-72.693870,436
730,41.780518,-72.635475,21
7300,41.110394,-73.570496,13
7301,41.113660,-73.570963,13
7302,41.117790,-73.571978,13
7303,41.123429,-73.572998,13
7304,41.126815,-73.575915,13
7306,41.129882,-73.581398,13
7307,41.134542,-73.587836,13
7308,41.138358,-73.590494,13
7309,41.141339,-73.590815,13
7310,41.145971,-73.591453,13
7311,41.151922,-73.592706,13
7312,41.154471,-73.595016,13
7315,41.155149,-73.593726,13
7316,41.153174,-73.592444,13
7317,41.152189,-73.592853,13
7318,41.146068,-73.591670,13
7319,41.141106,-73.591004,13
732,41.783652,-72.633612,21
7320,41.138294,-73.590698,13
7321,41.134239,-73.587652,13
7322,41.131883,-73.584349,13
7323,41.129844,-73.581686,13
7324,41.126863,-73.576792,13
7326,41.123276,-73.573188,13
7327,41.117869,-73.572195,13
7328,41.110241,-73.570675,13
7329,41.107364,-73.569288,13
7330,41.104171,-73.566950,13
7331,41.101020,-73.565057,13
7332,41.099494,-73.564837,13
7333,41.098164,-73.564595,13
7335,41.095660,-73.563717,13
7336,41.093657,-73.562520,13
7337,41.085695,-73.556930,18
7338,41.084825,-73.556033,18
7339,41.082102,-73.554194,18
734,41.785572,-72.632734,21
7340,41.080326,-73.553959,18
7341,41.078488,-73.553665,18
7344,41.072292,-73.550086,27
7345,41.070473,-73.549576,132
7346,41.069011,-73.548937,123
7348,41.066982,-73.546049,123
7349,41.065848,-73.544491,96
735,41.787279,-72.632463,9
7350,41.064371,-73.543504,96
7351,41.062306,-73.542140,96
7352,41.060820,-73.541189,96
7353,41.058798,-73.540185,115
7354,41.048125,-73.546542,69
7355,41.048046,-73.547920,69
7356,41.047954,-73.549910,69
7357,41.047171,-73.551041,69
7359,41.045276,-73.551297,69
736,41.788764,-72.633355,9
7360,41.044096,-73.551489,69
7361,41.042809,-73.551656,69
7362,41.040168,-73.551149,69
7363,41.038068,-73.551332,69
7364,41.036147,-73.551564,69
7365,41.031462,-73.553926,69
7367,41.026319,-73.556786,2
7368,41.024123,-73.558154,2
7369,41.023153,-73.559223,2
737,41.791508,-72.633469,9
7370,41.021386,-73.560512,2
7371,41.019841,-73.561970,2
7372,41.020765,-73.562939,2
7373,41.021999,-73.564078,2
7374,41.023111,-73.564917,2
7375,41.024018,-73.565550,2
7376,41.024935,-73.566051,2
7377,41.026995,-73.566732,2
7378,41.028655,-73.566821,2
7379,41.031909,-73.567838,2
738,41.790257,-72.633594,9
7381,41.034359,-73.568967,2
7382,41.037037,-73.569127,2
7383,41.038341,-73.569212,2
7384,41.039528,-73.569249,2
7385,41.042726,-73.567747,2
7386,41.048157,-73.565969,2
7387,41.047457,-73.568181,89
7388,41.043015,-73.574837,83
7389,41.041163,-73.573835,2
739,41.792508,-72.633042,9
7390,41.040437,-73.572760,2
7391,41.039068,-73.571642,2
7392,41.037438,-73.569383,2
7393,41.034652,-73.569318,2
7394,41.031507,-73.567894,2
7395,41.028315,-73.567045,2
7396,41.025798,-73.566635,2
7397,41.023937,-73.565753,2
7398,41.022683,-73.564865,2
7399,41.022167,-73.564476,2
7400,41.020630,-73.563105,2
7401,41.019741,-73.562257,2
7402,41.020992,-73.560603,2
7403,41.021881,-73.559774,2
7404,41.024466,-73.557582,2
7405,41.026195,-73.556593,2
7406,41.029998,-73.553875,18
741,41.794491,-72.632212,9
7414,41.044267,-73.551227,85
7415,41.045438,-73.551047,85
7417,41.047619,-73.550770,85
7419,41.047835,-73.549009,85
742,41.797019,-72.631454,9
7420,41.047905,-73.547547,85
7421,41.047956,-73.546552,85
7425,41.048301,-73.524442,26
7426,41.046347,-73.524099,26
7427,41.043398,-73.524381,26
7428,41.042380,-73.525990,26
7429,41.041671,-73.526643,27
743,41.798306,-72.631135,9
7430,41.039060,-73.527300,20
7432,41.036047,-73.527762,20
7434,41.034301,-73.526918,20
7436,41.033028,-73.526306,20
7437,41.030845,-73.525313,20
7438,41.030416,-73.526987,20
7439,41.030112,-73.528675,20
744,41.799440,-72.630453,9
7440,41.024546,-73.529003,20
7441,41.023573,-73.528838,20
7443,41.021722,-73.527693,20
7444,41.021045,-73.524126,20
7445,41.022903,-73.522382,40
7446,41.027985,-73.523978,20
7448,41.030944,-73.525110,20
7449,41.033073,-73.526090,20
7450,41.034036,-73.526543,20
7451,41.036513,-73.527563,20
7452,41.038685,-73.527177,20
7454,41.042799,-73.524615,26
7455,41.044490,-73.523996,26
7456,41.046447,-73.523884,26
7457,41.048008,-73.524163,26
7459,41.050966,-73.544868,169
746,41.801574,-72.629126,9
7460,41.050611,-73.547586,85
7461,41.052153,-73.549761,85
7462,41.052009,-73.551510,85
7463,41.052313,-73.552988,85
7464,41.052513,-73.553986,85
7465,41.053022,-73.555670,85
7466,41.053244,-73.557423,85
7467,41.051984,-73.557566,85
7468,41.050223,-73.557788,85
7469,41.048212,-73.558031,85
7470,41.045995,-73.558320,85
7471,41.043716,-73.558644,42
7472,41.041570,-73.559042,27
7476,41.038947,-73.558631,27
7478,41.041884,-73.558769,27
748,41.805627,-72.626011,9
7480,41.043547,-73.553894,85
7485,41.031383,-73.552127,86
7487,41.077257,-73.471831,64
7488,41.070219,-73.519571,32
7496,41.082744,-73.533767,34
7497,41.080109,-73.533789,78
7499,41.103554,-73.533963,34
7500,41.064902,-73.533182,34
7502,41.056171,-73.553196,77
7504,41.056029,-73.552991,77
7509,41.087184,-73.517277,5
751,41.809797,-72.623793,9
7510,41.086834,-73.515834,10
7511,41.053713,-73.539259,451
7512,41.053006,-73.539431,370
7513,41.053130,-73.539660,571
7516,41.060742,-73.540769,36
7517,41.063007,-73.544606,27
7519,41.000398,-73.663563,151
7526,41.090986,-73.564185,21
7530,41.066714,-73.549262,27
7534,41.026426,-73.523363,20
7536,41.043934,-73.557951,155
7537,41.038361,-73.557918,27
7538,41.057255,-73.543036,27
7539,41.057173,-73.543395,27
7541,41.058870,-73.543304,27
7542,41.058797,-73.543676,27
7544,41.060572,-73.508202,106
7545,41.059093,-73.510779,106
7546,41.059046,-73.511210,110
7547,41.087819,-73.518663,43
7548,41.094697,-73.450846,45
7549,41.094661,-73.451062,44
755,41.814066,-72.621877,9
7552,41.047766,-73.542101,170
7553,41.047423,-73.541222,36
7554,41.669733,-72.716969,46
7555,41.654639,-72.652076,3
7557,41.773038,-72.676738,592
7558,41.806164,-72.695479,167
7559,41.806164,-72.695710,177
7560,41.823576,-72.697229,53
7561,41.836719,-72.701000,105
7562,41.830699,-72.737534,31
7563,41.830609,-72.737292,31
7564,41.830670,-72.749103,18
7565,41.832914,-72.735531,86
7566,41.835463,-72.715724,86
7567,41.843411,-72.740599,36
7568,41.813472,-72.745873,41
7572,41.723890,-72.666916,31
7573,41.723998,-72.667448,236
7574,41.685283,-72.652919,244
7576,41.786020,-72.727073,55
7578,41.783683,-72.746865,160
7579,41.860243,-72.431708,128
7583,41.786625,-72.489480,63
7584,41.766035,-72.600345,59
7586,41.795049,-72.494808,69
7588,41.783303,-72.522638,30
7589,41.780950,-72.561788,159
7592,41.783272,-72.524650,33
7593,41.784742,-72.500674,30
7594,41.784877,-72.501267,33
7595,41.710713,-72.766087,81
7597,41.782267,-72.501182,34
7598,41.722252,-72.615573,76
760,41.822887,-72.621088,9
7602,41.765320,-72.600020,59
7604,41.781259,-72.592298,8
7605,41.781286,-72.592056,8
7609,41.772993,-72.676387,205
7610,41.760119,-72.715627,59
7611,41.760307,-72.715651,59
7612,41.731818,-72.730772,59
7614,41.827327,-72.492618,63
7615,41.702468,-72.741149,118
7616,41.827820,-72.493089,65
7617,41.867263,-72.447537,62
7618,41.867654,-72.446783,65
7620,41.805079,-72.556532,200
7624,41.815941,-72.714082,312
7629,41.995637,-72.585146,39
7631,41.929170,-72.783041,2
7635,41.802824,-72.660080,169
7636,41.728915,-72.700723,29
7638,41.787911,-72.746787,248
764,41.829656,-72.617721,9
7643,41.832296,-72.603465,9
7644,41.798339,-72.675277,26
7647,41.757075,-72.675973,171
7657,41.760162,-72.644386,102
7658,41.746135,-72.634721,96
766,41.832658,-72.616778,9
7660,41.793765,-72.524738,81
7661,41.757116,-72.886997,12
7662,41.757339,-72.886791,12
7665,41.692413,-72.680687,3
7666,41.759450,-72.673933,30
7667,41.807592,-72.625303,10
7668,41.756565,-72.577736,19
7669,41.786975,-72.687324,28
7670,41.751517,-72.710965,15
7672,41.852762,-72.667905,5
7673,41.809580,-72.659021,2
7675,41.809401,-72.659094,3
7677,41.767318,-72.676229,970
7678,41.767535,-72.678276,421
768,41.835686,-72.615653,9
7680,41.727454,-72.616187,108
7682,41.767637,-72.681305,753
7683,41.768859,-72.687505,90
7684,41.769363,-72.690630,86
7685,41.769820,-72.692156,90
7687,41.770672,-72.694892,256
7689,41.771847,-72.698597,256
7691,41.775851,-72.707823,31
7692,41.776353,-72.709942,31
7693,41.776721,-72.711541,21
7694,41.777331,-72.714278,21
7696,41.777781,-72.717561,21
7697,41.778258,-72.721232,21
7698,41.778671,-72.724309,21
7699,41.778753,-72.726405,21
7700,41.778854,-72.729640,21
7701,41.778919,-72.732245,21
7702,41.779001,-72.734826,21
7703,41.779074,-72.737443,21
7704,41.779165,-72.739988,21
7705,41.779266,-72.743017,21
7706,41.779366,-72.745876,21
7707,41.780930,-72.746262,146
7708,41.782825,-72.746527,156
7709,41.784631,-72.746731,146
7711,41.789538,-72.747222,76
7712,41.790789,-72.746784,76
7713,41.793023,-72.746515,76
7714,41.797537,-72.748049,76
7715,41.794301,-72.747107,76
7716,41.803313,-72.750636,76
7717,41.805323,-72.749058,11
7718,41.773516,-72.705622,14
7719,41.799576,-72.748992,76
7720,41.773259,-72.708348,14
7721,41.773663,-72.709898,14
7723,41.773137,-72.711886,14
7724,41.770528,-72.712145,14
7725,41.770404,-72.713526,14
7726,41.770638,-72.715149,14
7727,41.770809,-72.716288,14
7728,41.770552,-72.719354,14
7729,41.770286,-72.721947,14
7730,41.769949,-72.725158,14
7731,41.769861,-72.727109,14
7732,41.769818,-72.728587,14
7734,41.769625,-72.733494,14
7735,41.769529,-72.736680,14
7736,41.769423,-72.739406,14
7737,41.769371,-72.740921,14
7738,41.768802,-72.745683,14
7739,41.768330,-72.748446,14
7740,41.768018,-72.750227,14
7741,41.767421,-72.753414,14
7742,41.767101,-72.755256,14
7743,41.766816,-72.757400,14
7744,41.766165,-72.760284,14
7746,41.761578,-72.674752,1020
7748,41.762192,-72.679669,179
7749,41.761555,-72.677308,370
775,41.845145,-72.611841,9
7750,41.761178,-72.675988,179
7751,41.763794,-72.689769,150
7753,41.763073,-72.692883,68
7754,41.761894,-72.692971,63
7755,41.759642,-72.693205,63
7756,41.757963,-72.694214,63
7757,41.756014,-72.694108,63
7758,41.753971,-72.697249,63
7759,41.751692,-72.697774,63
7760,41.751254,-72.697824,63
7761,41.750173,-72.697959,63
7762,41.749074,-72.698118,63
7763,41.747394,-72.698352,63
7764,41.746411,-72.698450,63
7765,41.744418,-72.698418,63
7766,41.743489,-72.698371,63
7767,41.742434,-72.698228,63
7768,41.741138,-72.697879,63
7769,41.736793,-72.697076,26
777,41.849904,-72.608806,9
7770,41.736043,-72.696980,26
7771,41.734666,-72.696825,26
7773,41.732496,-72.698270,26
7774,41.732327,-72.699469,26
7782,41.768295,-72.670921,607
7783,41.769331,-72.656477,505
7784,41.769336,-72.653969,505
7785,41.769330,-72.649268,505
7786,41.769319,-72.647681,407
7787,41.769324,-72.645149,407
7788,41.767956,-72.644862,165
7789,41.766849,-72.645471,263
7790,41.765063,-72.646481,165
7791,41.763070,-72.646583,181
7792,41.767654,-72.563522,80
7793,41.760871,-72.640204,178
7794,41.760385,-72.643779,178
7795,41.760597,-72.642216,80
7797,41.761358,-72.636545,80
7798,41.761667,-72.634581,178
7799,41.761985,-72.632158,80
7800,41.762241,-72.630037,80
7801,41.762771,-72.626026,178
7802,41.762570,-72.622671,79
7803,41.763214,-72.617641,178
7804,41.763682,-72.614308,80
7805,41.764495,-72.608588,178
7806,41.765324,-72.602540,178
7807,41.766048,-72.597571,80
7808,41.766258,-72.594735,80
7809,41.765957,-72.591611,178
781,41.854011,-72.606209,9
7810,41.766048,-72.587782,80
7811,41.765232,-72.581655,80
7812,41.765471,-72.580006,178
7813,41.766774,-72.570273,189
7814,41.765823,-72.577461,80
7815,41.767461,-72.565292,80
7816,41.767197,-72.567086,80
7817,41.767812,-72.562116,80
7818,41.768201,-72.559776,80
7819,41.769854,-72.551144,46
7820,41.770153,-72.549035,46
7821,41.770469,-72.546453,46
7822,41.770619,-72.545362,46
7823,41.765201,-72.532615,80
7824,41.769917,-72.543281,46
7825,41.768799,-72.543007,46
7826,41.767690,-72.542732,46
7827,41.764703,-72.541824,46
7828,41.764370,-72.540541,80
7829,41.764304,-72.539124,80
7830,41.764257,-72.537901,80
7831,41.764304,-72.535126,80
7832,41.764792,-72.529721,80
7833,41.764718,-72.528801,80
7836,41.766146,-72.520314,80
7837,41.768122,-72.520463,80
7838,41.769284,-72.520555,80
7839,41.770849,-72.520790,80
784,41.857405,-72.604403,9
7840,41.772056,-72.521003,80
7841,41.774076,-72.521346,111
7842,41.779582,-72.521273,81
7843,41.781362,-72.522089,81
7844,41.784922,-72.523419,81
7845,41.786425,-72.523727,81
7846,41.788267,-72.524047,81
7847,41.789858,-72.524294,81
7848,41.792218,-72.524636,81
7849,41.801223,-72.501046,18
785,41.788796,-72.631113,9
7850,41.796812,-72.520858,81
7851,41.798314,-72.517070,18
7853,41.798656,-72.514560,18
7854,41.798673,-72.510693,18
7855,41.800517,-72.507885,18
7856,41.802724,-72.504275,18
7857,41.767574,-72.559064,34
7859,41.766096,-72.553594,34
786,41.789366,-72.629900,12
7860,41.765724,-72.550664,34
7861,41.765378,-72.548084,34
7862,41.765106,-72.546171,34
7864,41.764427,-72.541995,34
7865,41.795938,-72.529237,128
7866,41.795953,-72.531746,128
7867,41.795902,-72.532934,128
7868,41.795280,-72.534500,126
7869,41.795381,-72.539687,128
787,41.793728,-72.624010,12
7870,41.795601,-72.542074,128
7871,41.795940,-72.545732,128
7872,41.798413,-72.540474,232
7873,41.803931,-72.534040,239
7874,41.764054,-72.741884,125
7875,41.765895,-72.742403,125
788,41.795128,-72.622115,12
7880,41.757039,-72.675331,56
7881,41.757084,-72.675500,54
7882,41.722437,-72.662984,31
7883,41.786199,-72.727061,57
7886,41.736024,-72.696726,29
7891,41.777856,-72.685197,350
7892,41.803983,-72.750951,76
7894,41.811815,-72.853476,15
7895,41.785777,-72.750219,14
7896,41.786356,-72.747674,76
7897,41.766092,-72.675178,391
7898,41.768042,-72.684272,259
790,41.811718,-72.612029,12
7900,41.734746,-72.696595,29
7901,41.668881,-72.599244,13
7902,41.766290,-72.676280,225
7906,41.731997,-72.699615,29
7907,41.731452,-72.699580,29
7908,41.710064,-72.586497,2
7909,41.732317,-72.698222,29
791,41.815728,-72.610513,12
7910,41.762542,-72.681013,414
7911,41.714256,-72.611687,17
7912,41.730138,-72.699485,29
7913,41.916392,-72.627246,24
7914,41.938049,-72.650817,4
7915,41.729485,-72.699450,29
7918,41.766424,-72.675710,167
7919,42.018139,-72.585044,12
792,41.819730,-72.609033,1
7920,41.937689,-72.642256,4
7924,41.601720,-72.706718,12
7926,41.766336,-72.677661,264
7928,41.649616,-72.725987,3
7930,41.768239,-72.684332,86
7931,41.732820,-72.832559,4
7934,41.644574,-72.678514,7
7935,41.651732,-72.663380,9
7936,41.659999,-72.664159,3
7937,41.643048,-72.665504,3
7938,41.665264,-72.639613,6
7939,41.665667,-72.640096,6
7940,41.640333,-72.689963,13
7941,41.644458,-72.678067,7
7942,41.659714,-72.664861,3
7943,41.642905,-72.665360,12
7945,41.976045,-72.813231,20
7946,41.882488,-72.799635,10
7947,41.777396,-72.590881,15
7948,41.787412,-72.766032,10
7949,41.882524,-72.799853,11
795,41.822013,-72.606177,11
7950,41.849687,-72.812299,19
7952,41.910097,-72.789366,16
7954,41.787206,-72.765875,10
7955,41.649594,-72.485363,12
7957,41.767815,-72.681256,509
796,41.823915,-72.605456,11
7961,41.863474,-72.678811,28
7963,41.875242,-72.691515,27
7964,41.880274,-72.709330,44
7965,41.877727,-72.731965,81
7967,41.876406,-72.684887,6
7969,41.859744,-72.710954,32
7970,41.879988,-72.709222,43
7971,41.876784,-72.696535,28
7972,41.868711,-72.735896,61
7973,41.867273,-72.737366,61
7974,41.859485,-72.710991,30
7975,41.853131,-72.703372,30
7977,41.753051,-72.697602,63
7978,41.740307,-72.634107,143
7979,41.745567,-72.686256,218
798,41.825437,-72.606906,1
7981,41.712435,-72.607831,2
7982,41.851166,-72.643965,30
7983,41.775717,-72.698942,35
7984,41.696115,-72.756902,4
7987,41.777713,-72.685331,358
7989,41.712539,-72.796217,3
7991,41.711280,-72.801652,3
7994,41.805281,-72.707251,156
7996,41.800572,-72.690181,133
800,41.826184,-72.604624,11
8004,41.736802,-72.696833,29
8005,41.741477,-72.697721,67
8006,41.742532,-72.698009,67
8007,41.743551,-72.698129,67
8008,41.744159,-72.698164,67
8009,41.745240,-72.698210,67
801,41.830966,-72.604839,1
8010,41.746491,-72.698208,67
8011,41.747430,-72.698109,67
8012,41.749074,-72.697876,67
8013,41.750986,-72.697618,67
8014,41.751665,-72.697532,67
8015,41.752738,-72.697397,67
8016,41.753622,-72.697274,67
8017,41.756309,-72.693878,67
8018,41.757989,-72.693923,67
8019,41.759132,-72.693097,67
8020,41.761813,-72.692728,67
8022,41.763553,-72.690544,159
8024,41.763369,-72.685457,220
8025,41.762884,-72.683035,588
8026,41.762372,-72.681110,420
8027,41.761421,-72.677502,372
8028,41.762445,-72.674253,915
8029,41.760429,-72.890876,6
803,41.827285,-72.600534,11
8030,41.801811,-72.750153,76
8031,41.802026,-72.750480,76
8032,41.800461,-72.749779,76
8033,41.799165,-72.749017,76
8034,41.795660,-72.747288,76
8035,41.797269,-72.747698,76
8036,41.793416,-72.746854,76
8037,41.791808,-72.746807,76
8038,41.789868,-72.747355,76
804,41.828786,-72.599923,11
8040,41.780180,-72.746409,149
8041,41.779160,-72.745041,21
8042,41.779078,-72.742593,21
8043,41.778987,-72.739952,21
8044,41.778896,-72.737528,21
8045,41.778822,-72.734790,21
8046,41.778740,-72.732185,21
8047,41.778675,-72.729616,21
8048,41.778575,-72.726454,21
8049,41.778529,-72.724782,21
805,41.832949,-72.604117,11
8050,41.778079,-72.721196,21
8051,41.777710,-72.718397,21
8052,41.777125,-72.714170,21
8053,41.776300,-72.710536,21
8054,41.775887,-72.708792,30
8055,41.775510,-72.707084,30
8056,41.771758,-72.698985,81
8057,41.771193,-72.697181,88
8058,41.770628,-72.695437,88
8060,41.769175,-72.690643,88
8061,41.768725,-72.687881,92
8063,41.800604,-72.749609,76
8066,41.767487,-72.700738,218
8067,41.767566,-72.698629,218
8068,41.767564,-72.697297,218
8069,41.767598,-72.695649,218
8070,41.767783,-72.692378,28
8071,41.767948,-72.688307,263
8072,41.765362,-72.762974,14
8073,41.765924,-72.760454,14
8074,41.766681,-72.756988,14
8075,41.766940,-72.755098,14
8076,41.767314,-72.752990,14
8077,41.767848,-72.750118,14
8078,41.768249,-72.747828,14
8079,41.768570,-72.745950,14
808,41.837889,-72.602258,11
8081,41.769192,-72.740873,14
8082,41.769253,-72.739285,14
8083,41.769359,-72.736329,14
8084,41.769481,-72.733046,14
8086,41.769630,-72.728963,14
8087,41.769700,-72.726854,14
8088,41.769761,-72.725340,14
8089,41.770143,-72.721571,14
8090,41.770382,-72.719257,14
8091,41.770630,-72.716785,14
8092,41.770450,-72.715125,14
8093,41.770234,-72.713672,14
8094,41.770679,-72.711769,14
8095,41.772538,-72.711718,14
8096,41.773556,-72.710177,14
8098,41.773480,-72.705319,14
8099,41.769991,-72.693391,92
810,41.848601,-72.599604,9
8100,41.874798,-72.663560,198
8101,41.764384,-72.527191,80
8102,41.776695,-72.521467,80
8103,41.783188,-72.523014,81
8105,41.794983,-72.525848,132
8107,41.792764,-72.524912,80
8108,41.789885,-72.524537,80
8109,41.788249,-72.524289,80
811,41.849038,-72.599202,11
8110,41.786389,-72.523958,80
8111,41.784878,-72.523661,80
8113,41.783108,-72.523221,80
8114,41.781551,-72.522452,80
8115,41.779269,-72.521444,80
8116,41.771672,-72.521162,80
8117,41.770518,-72.520974,80
8118,41.769204,-72.520785,80
8119,41.767068,-72.520589,80
812,41.853348,-72.600231,11
8120,41.766218,-72.520544,80
8122,41.764545,-72.527057,80
8123,41.764916,-72.528969,80
8124,41.764963,-72.530169,80
8125,41.765397,-72.532420,80
8126,41.764500,-72.534895,80
8127,41.764423,-72.536204,80
8128,41.764473,-72.538772,80
8129,41.764549,-72.540528,80
813,41.858431,-72.603405,20
8130,41.764855,-72.541617,48
8131,41.768057,-72.542574,48
8132,41.768530,-72.542693,48
8133,41.769595,-72.542955,48
8134,41.770850,-72.545058,48
8135,41.770613,-72.546767,48
8136,41.770376,-72.548707,48
8137,41.770147,-72.550331,48
8138,41.769751,-72.553180,48
8139,41.768336,-72.560127,80
814,41.857584,-72.604597,10
8140,41.768035,-72.561837,80
8141,41.767710,-72.564649,80
8142,41.767296,-72.567570,80
8143,41.766786,-72.571582,191
8144,41.767417,-72.574414,62
8145,41.765905,-72.578200,80
8146,41.765658,-72.579933,179
8147,41.765455,-72.581400,80
8148,41.766264,-72.588435,80
8149,41.766136,-72.591780,179
8150,41.766436,-72.594686,80
8151,41.766148,-72.598188,80
8152,41.765371,-72.603461,179
8153,41.764620,-72.608818,179
8154,41.763852,-72.614296,80
8155,41.763357,-72.617811,179
8156,41.762857,-72.623433,80
8157,41.762491,-72.629528,80
8158,41.762235,-72.631672,80
8159,41.761837,-72.634617,179
8160,41.761439,-72.637090,80
8161,41.761068,-72.640083,179
8162,41.760847,-72.641695,80
8163,41.760679,-72.642918,179
8164,41.763105,-72.646207,165
8165,41.765625,-72.645728,264
8166,41.766991,-72.644961,165
8167,41.768063,-72.644353,165
8169,41.769497,-72.647220,412
8170,41.769500,-72.649522,511
8171,41.769050,-72.653824,412
8172,41.768534,-72.655376,412
8173,41.797472,-72.505632,20
8174,41.794785,-72.506711,20
8175,41.793709,-72.508849,55
8176,41.794187,-72.510726,20
8177,41.794530,-72.512179,20
8178,41.794707,-72.515099,20
8179,41.794701,-72.516420,20
818,41.850199,-72.608829,10
8180,41.794686,-72.517704,20
8181,41.794391,-72.521330,20
8182,41.764577,-72.541328,80
8183,41.765195,-72.545686,32
8184,41.765493,-72.547503,32
8185,41.765839,-72.550154,32
8186,41.766212,-72.553133,32
8187,41.768232,-72.685907,200
8188,41.804995,-72.554557,180
8189,41.796412,-72.545282,169
8190,41.795404,-72.541990,126
8192,41.794865,-72.536914,126
8193,41.795184,-72.539554,126
8194,41.795774,-72.531735,126
8195,41.794804,-72.525642,126
8196,41.795678,-72.528984,126
8197,41.768466,-72.657751,412
8198,41.767528,-72.558604,32
8199,41.768136,-72.688258,266
82,41.769028,-72.644181,263
8201,41.767988,-72.691650,466
8202,41.767786,-72.695479,200
8203,41.767752,-72.696957,200
8204,41.767701,-72.700228,200
8207,41.767080,-72.704870,200
8208,41.766903,-72.706154,200
8209,41.766619,-72.708420,200
821,41.845306,-72.612034,10
8210,41.766326,-72.710856,200
8212,41.765953,-72.713812,200
8214,41.765546,-72.718356,200
8215,41.765414,-72.720343,200
8216,41.765264,-72.722887,200
8217,41.765078,-72.725310,200
8218,41.764884,-72.727867,200
8219,41.764751,-72.729188,200
8220,41.764323,-72.731502,200
8221,41.763887,-72.733780,200
8223,41.762961,-72.738506,200
8224,41.761900,-72.742541,57
8225,41.761133,-72.745062,57
8226,41.760518,-72.747110,57
8227,41.759742,-72.749655,57
8228,41.758966,-72.752272,57
8229,41.758404,-72.754138,57
8230,41.757565,-72.756949,57
8231,41.756825,-72.759397,57
8232,41.756165,-72.761663,57
8233,41.755540,-72.763747,57
8234,41.754193,-72.768266,37
8235,41.753184,-72.770810,37
